No.,IPV,Time,Source,Destination,Source Port,Destination Port,Length,Protocol,Human
4620,4,7.900833,3232281142,3232281089,49840,53,54,TCP,0
4621,6,7.900839,3232281142,3232281089,49841,53,54,TCP,0
4622,6,7.900946,3232281142,885667674,49809,443,398,TLSv1.2,1
4623,6,7.902531,3232281089,3232281142,53,49841,54,TCP,0
4624,4,7.902596,3232281142,3232281089,49841,53,54,TCP,0
4625,4,7.905221,3512060573,3232281142,443,49831,54,TCP,0
4626,6,7.917223,874279182,3232281142,443,49837,54,TCP,0
4627,4,7.917223,874279182,3232281142,443,49837,225,TLSv1.2,0
4628,4,7.917223,874279182,3232281142,443,49837,123,TLSv1.2,1
4629,4,7.917394,3232281142,874279182,49837,443,54,TCP,0
4630,6,7.9177,3232281142,874279182,49837,443,92,TLSv1.2,1
4631,4,7.918058,874279182,3232281142,443,49837,54,TCP,0
4632,6,7.918058,874279182,3232281142,443,49837,92,TLSv1.2,1
4633,6,7.918058,874279182,3232281142,443,49837,209,TLSv1.2,1
4634,4,7.918168,3232281142,874279182,49837,443,54,TCP,0
4635,4,7.920111,3232281142,34844715,49824,443,633,TLSv1.3,0
4636,4,7.920612,3232281142,34844715,49824,443,1130,TLSv1.3,0
4637,4,7.921246,3232281142,34844715,49824,443,648,TLSv1.3,0
4638,6,7.921563,3232281142,34844715,49824,443,1285,TLSv1.3,0
4639,6,7.926898,34844715,3232281142,443,49824,54,TCP,0
4640,4,7.926898,34844715,3232281142,443,49824,54,TCP,0
4641,4,7.928177,34844715,3232281142,443,49824,54,TCP,0
4642,4,7.949095,876062387,3232281142,443,49834,54,TCP,0
4643,4,7.949095,876062387,3232281142,443,49834,1506,TLSv1.2,0
4644,4,7.949095,876062387,3232281142,443,49834,1506,TCP,0
4645,6,7.949095,876062387,3232281142,443,49834,1246,TCP,0
4646,6,7.949095,876062387,3232281142,443,49834,1358,TLSv1.2,0
4647,6,7.949224,3232281142,876062387,49834,443,54,TCP,0
4648,6,7.950141,3232281142,580244451,65447,443,457,TLSv1.2,1
4649,6,7.95019,3232281142,580244451,65447,443,1466,TCP,0
4650,4,7.95019,3232281142,580244451,65447,443,1466,TCP,0
4651,6,7.95019,3232281142,580244451,65447,443,263,TLSv1.2,1
4652,4,7.956704,580244451,3232281142,443,65447,54,TCP,0
4653,6,7.956704,580244451,3232281142,443,65447,54,TCP,0
4658,4,7.967119,3232281142,60986395,49842,80,66,TCP,0
4659,4,7.968858,885667674,3232281142,443,49809,54,TCP,0
4660,6,7.971022,580244451,3232281142,443,65447,449,TLSv1.2,1
4661,4,7.973214,60986395,3232281142,80,49842,66,TCP,0
4662,6,7.973318,3232281142,60986395,49842,80,54,TCP,0
4663,6,7.97339,3232281142,60986395,49842,80,301,HTTP,0
4664,6,7.974636,3232281142,2902291551,49789,443,175,TLSv1.3,1
4665,4,7.979573,60986395,3232281142,80,49842,54,TCP,0
4666,6,7.979857,2902291551,3232281142,443,49789,54,TCP,0
4667,6,7.981822,60986395,3232281142,80,49842,526,TCP,0
4668,6,7.982712,3232281142,3232281089,49844,53,66,TCP,0
4669,4,7.982903,60986395,3232281142,80,49842,525,OCSP,0
4670,6,7.982967,3232281142,60986395,49842,80,54,TCP,0
4671,6,7.982969,3232281142,3232281089,49845,53,66,TCP,0
4672,4,7.98322,3232281142,3232281089,49846,53,66,TCP,0
4673,4,7.98338,3232281142,3232281089,49847,53,66,TCP,0
4674,6,7.984021,3232281089,3232281142,53,49844,66,TCP,0
4675,4,7.984227,3232281142,3232281089,49844,53,54,TCP,0
4676,6,7.985069,3232281142,3232281089,49844,53,56,TCP,0
4677,4,7.985097,3232281142,3232281089,49844,53,87,DNS,0
4678,6,7.98523,3232281089,3232281142,53,49845,66,TCP,0
4679,6,7.985398,3232281142,3232281089,49845,53,54,TCP,0
4680,4,7.986436,3232281089,3232281142,53,49846,66,TCP,0
4681,4,7.986436,874279182,3232281142,443,49837,54,TCP,0
4682,6,7.986436,3232281089,3232281142,53,49847,66,TCP,0
4683,6,7.986668,3232281142,3232281089,49846,53,54,TCP,0
4684,4,7.986698,3232281142,3232281089,49847,53,54,TCP,0
4685,4,7.98731,3232281142,3232281089,49846,53,56,TCP,0
4686,4,7.987343,3232281142,3232281089,49846,53,87,DNS,0
4687,4,7.987349,3232281142,3232281089,49847,53,56,TCP,0
4688,4,7.987379,3232281142,3232281089,49847,53,87,DNS,0
4689,6,7.9874,3232281089,3232281142,53,49844,54,TCP,0
4690,6,7.9874,3232281089,3232281142,53,49844,54,TCP,0
4691,6,7.987451,3232281142,3232281089,49845,53,56,TCP,0
4692,4,7.987481,3232281142,3232281089,49845,53,87,DNS,0
4693,6,7.988209,3232281142,876062387,49834,443,180,TLSv1.2,0
4694,6,7.990348,3232281142,1249755548,49808,443,170,TLSv1.3,1
4695,4,7.990861,3232281089,3232281142,53,49846,54,TCP,0
4696,4,7.990861,3232281089,3232281142,53,49846,54,TCP,0
4697,6,7.990861,3232281089,3232281142,53,49847,54,TCP,0
4698,6,7.990861,3232281089,3232281142,53,49847,54,TCP,0
4699,6,7.990861,3232281089,3232281142,53,49845,54,TCP,0
4700,4,7.990861,3232281089,3232281142,53,49845,54,TCP,0
4701,4,7.990861,885667674,3232281142,443,49809,54,TCP,0
4702,4,7.994184,3232281089,3232281142,53,49844,175,DNS,0
4703,4,7.99473,3232281142,3232281089,49844,53,54,TCP,0
4704,4,7.996922,1249755548,3232281142,443,49808,54,TCP,0
4705,4,7.996922,3232281089,3232281142,53,49844,54,TCP,0
4706,4,7.996922,1249755548,3232281142,443,49808,218,TLSv1.3,1
4707,4,7.996922,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4708,6,7.996922,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4709,6,7.997017,3232281142,1249755548,49808,443,54,TCP,0
4710,4,7.997082,3232281089,3232281142,53,49846,175,DNS,0
4711,6,7.997082,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4712,4,7.997082,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4713,6,7.997082,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4714,4,7.997082,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4715,6,7.997159,3232281142,1249755548,49808,443,54,TCP,0
4716,6,7.997216,3232281142,3232281089,49844,53,54,TCP,0
4717,6,7.997327,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4718,6,7.997352,3232281142,1249755548,49808,443,54,TCP,0
4719,4,7.997464,3232281142,3232281089,49846,53,54,TCP,0
4720,6,7.998209,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4721,6,7.998209,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4722,4,7.998209,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4723,4,7.998209,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4724,4,7.998209,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4725,6,7.998209,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4726,6,7.998209,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4727,6,7.998295,3232281142,1249755548,49808,443,54,TCP,0
4728,6,7.999384,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4729,6,7.999384,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4730,4,7.999384,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4731,4,7.999384,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4732,6,7.999384,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4733,4,7.999384,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4734,6,7.999445,3232281142,1249755548,49808,443,54,TCP,0
4735,6,8.000511,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4736,6,8.000511,3232281089,3232281142,53,49846,54,TCP,0
4737,4,8.000511,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4738,4,8.000511,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4739,4,8.000511,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4740,6,8.000511,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4741,6,8.000604,3232281142,1249755548,49808,443,54,TCP,0
4742,4,8.000888,3232281142,3232281089,49845,53,54,TCP,0
4743,6,8.001062,3232281142,3232281089,49846,53,54,TCP,0
4744,6,8.001757,2902291551,3232281142,443,49789,125,TLSv1.3,1
4745,6,8.001757,2902291551,3232281142,443,49789,121,TLSv1.3,1
4746,4,8.001757,2902291551,3232281142,443,49789,93,TLSv1.3,1
4747,4,8.001822,3232281142,2902291551,49789,443,54,TCP,0
4748,4,8.002009,3232281142,2902291551,49789,443,93,TLSv1.3,1
4749,6,8.00274,3232281142,3232281089,49847,53,54,TCP,0
4750,4,8.004611,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4751,6,8.004611,3232281089,3232281142,53,49845,54,TCP,0
4752,6,8.004611,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4753,4,8.004611,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4754,6,8.004611,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4755,4,8.004611,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4756,6,8.004611,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4757,6,8.004611,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4758,4,8.004611,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4759,6,8.004611,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4760,6,8.004611,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4761,6,8.004611,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4762,4,8.004611,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4763,6,8.004611,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4764,4,8.004611,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4765,4,8.004611,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4766,6,8.004804,3232281142,3232281089,49845,53,54,TCP,0
4767,4,8.004822,3232281142,1249755548,49808,443,54,TCP,0
4768,6,8.005909,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4769,6,8.005909,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4770,4,8.005909,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4771,4,8.005909,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4772,4,8.005909,3232281089,3232281142,53,49847,54,TCP,0
4773,6,8.005909,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4774,6,8.005909,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4775,6,8.005909,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4776,4,8.005909,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4777,6,8.005909,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4778,4,8.005909,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4779,6,8.006071,3232281142,1249755548,49808,443,54,TCP,0
4780,4,8.006106,3232281142,3232281089,49847,53,54,TCP,0
4781,4,8.006128,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4782,4,8.006128,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4783,6,8.006128,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4784,6,8.006128,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4785,4,8.006128,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4786,4,8.006215,3232281142,1249755548,49808,443,54,TCP,0
4787,6,8.006792,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4788,6,8.006792,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4789,6,8.006792,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4790,4,8.006792,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4791,4,8.006792,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4792,4,8.006792,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4793,4,8.006792,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4794,6,8.00688,3232281142,1249755548,49808,443,54,TCP,0
4795,4,8.008344,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4796,4,8.008344,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4797,6,8.008344,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4798,6,8.008344,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4799,4,8.008344,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4800,4,8.008344,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4801,6,8.008344,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4802,4,8.008344,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4803,4,8.008344,1249755548,3232281142,443,49808,1466,TLSv1.3,0
4804,4,8.008344,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4805,6,8.008344,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4806,4,8.008504,3232281142,1249755548,49808,443,54,TCP,0
4807,6,8.010367,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4808,6,8.010367,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4809,6,8.010367,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4810,4,8.010367,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4811,6,8.010367,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4812,4,8.010367,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4813,4,8.010463,3232281142,1249755548,49808,443,54,TCP,0
4814,4,8.010665,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4815,4,8.010665,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4816,4,8.010665,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4817,6,8.010665,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4818,6,8.010665,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4819,6,8.010665,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4820,4,8.01072,3232281142,1249755548,49808,443,54,TCP,0
4821,4,8.011938,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4822,6,8.011938,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4823,4,8.011938,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4824,4,8.011938,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4825,6,8.011938,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4826,6,8.011938,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4827,4,8.011938,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4828,6,8.011938,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4829,4,8.011938,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4830,6,8.011938,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4831,6,8.011938,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4832,6,8.011938,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4833,6,8.011938,2902291551,3232281142,443,49789,54,TCP,0
4834,4,8.011938,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4835,4,8.012067,3232281142,1249755548,49808,443,54,TCP,0
4836,6,8.012894,1249755548,3232281142,443,49808,1466,TLSv1.3,1
4837,6,8.012894,1249755548,3232281142,443,49808,1241,TLSv1.3,0
4838,6,8.012955,3232281142,1249755548,49808,443,54,TCP,0
4839,4,8.013317,3232281142,1249755548,49808,443,93,TLSv1.3,1
4840,6,8.022375,3232281142,580244451,65447,443,54,TCP,0
4842,6,8.023739,1249755548,3232281142,443,49808,54,TCP,0
4844,4,8.034802,3232281142,3232281089,49848,53,66,TCP,0
4845,4,8.035021,3232281142,3232281089,49849,53,66,TCP,0
4846,6,8.03534,3232281142,3232281089,49850,53,66,TCP,0
4847,6,8.035488,3232281142,3232281089,49851,53,66,TCP,0
4848,6,8.036282,3232281089,3232281142,53,49848,66,TCP,0
4849,4,8.036282,3232281089,3232281142,53,49849,66,TCP,0
4850,4,8.036567,3232281142,3232281089,49848,53,54,TCP,0
4851,4,8.036585,3232281142,3232281089,49849,53,54,TCP,0
4852,4,8.037412,3232281142,3232281089,49849,53,56,TCP,0
4853,4,8.037413,3232281142,3232281089,49848,53,56,TCP,0
4854,4,8.037428,3232281142,3232281089,49849,53,118,DNS,0
4855,4,8.037442,3232281142,3232281089,49848,53,118,DNS,0
4856,6,8.037634,3232281089,3232281142,53,49850,66,TCP,0
4857,4,8.037634,3232281089,3232281142,53,49851,66,TCP,0
4858,4,8.037921,3232281142,3232281089,49850,53,54,TCP,0
4859,6,8.037952,3232281142,3232281089,49851,53,54,TCP,0
4860,6,8.038542,3232281142,3232281089,49850,53,56,TCP,0
4861,4,8.038581,3232281142,3232281089,49850,53,84,DNS,0
4862,6,8.038601,3232281142,3232281089,49851,53,56,TCP,0
4863,4,8.038625,3232281142,3232281089,49851,53,84,DNS,0
4864,6,8.039116,3232281089,3232281142,53,49848,54,TCP,0
4865,4,8.039547,3232281089,3232281142,53,49849,54,TCP,0
4866,4,8.039547,3232281089,3232281142,53,49849,54,TCP,0
4867,6,8.039547,3232281089,3232281142,53,49848,54,TCP,0
4868,6,8.041202,3232281089,3232281142,53,49850,54,TCP,0
4869,4,8.041202,3232281089,3232281142,53,49850,54,TCP,0
4870,4,8.041202,3232281089,3232281142,53,49851,54,TCP,0
4871,6,8.041202,3232281089,3232281142,53,49851,54,TCP,0
4872,4,8.058201,3232281142,399010385,49838,443,332,TLSv1.3,1
4873,6,8.069055,885667674,3232281142,443,49809,812,TLSv1.2,1
4874,4,8.069055,885667674,3232281142,443,49809,92,TLSv1.2,1
4875,6,8.069191,3232281142,885667674,49809,443,54,TCP,0
4876,4,8.073358,34844715,3232281142,443,49824,764,TLSv1.3,1
4877,4,8.078061,876062387,3232281142,443,49834,105,TLSv1.2,0
4878,4,8.078283,3232281142,3232281089,49852,53,66,TCP,0
4879,6,8.078477,3232281142,3232281089,49853,53,66,TCP,0
4880,4,8.079352,3232281142,580244451,65449,443,454,TLSv1.2,1
4881,6,8.079733,3232281142,876062387,49834,443,673,TLSv1.2,1
4882,4,8.080019,3232281142,1745974801,49854,443,66,TCP,0
4883,6,8.08024,3232281089,3232281142,53,49852,66,TCP,0
4884,6,8.08024,3232281089,3232281142,53,49853,66,TCP,0
4885,4,8.080461,3232281142,3232281089,49852,53,54,TCP,0
4886,6,8.080507,3232281142,3232281089,49853,53,54,TCP,0
4887,6,8.081031,3232281142,3232281089,49853,53,56,TCP,0
4888,6,8.081054,3232281142,3232281089,49853,53,89,DNS,0
4889,6,8.081079,3232281142,3232281089,49852,53,56,TCP,0
4890,6,8.081087,3232281142,3232281089,49852,53,89,DNS,0
4891,6,8.084569,3232281089,3232281142,53,49853,54,TCP,0
4892,4,8.084569,3232281089,3232281142,53,49853,54,TCP,0
4893,4,8.084569,3232281089,3232281142,53,49852,54,TCP,0
4894,4,8.084569,3232281089,3232281142,53,49852,54,TCP,0
4895,4,8.090046,1745974801,3232281142,443,49854,66,TCP,0
4896,6,8.09034,3232281142,1745974801,49854,443,54,TCP,0
4897,6,8.090419,580244451,3232281142,443,65449,54,TCP,0
4898,4,8.090457,3232281142,580244451,65449,443,292,TLSv1.2,1
4899,4,8.091682,3232281142,1745974801,49854,443,655,TLSv1.3,0
4900,6,8.096464,580244451,3232281142,443,65449,54,TCP,0
4901,4,8.097619,34844715,3232281142,443,49824,767,TLSv1.3,1
4902,6,8.097619,34844715,3232281142,443,49824,85,TLSv1.3,1
4903,6,8.097703,3232281142,34844715,49824,443,54,TCP,0
4904,4,8.100961,1745974801,3232281142,443,49854,54,TCP,0
4905,4,8.102115,34844715,3232281142,443,49824,85,TLSv1.3,1
4906,4,8.102218,3232281142,34844715,49824,443,54,TCP,0
4907,4,8.105978,3232281142,3353877079,49784,443,629,TLSv1.2,0
4908,6,8.10646,3232281142,3353877079,49784,443,1506,TLSv1.2,1
4909,6,8.10646,3232281142,3353877079,49784,443,1506,TCP,0
4910,4,8.10646,3232281142,3353877079,49784,443,1506,TCP,0
4911,4,8.10646,3232281142,3353877079,49784,443,1506,TCP,0
4912,4,8.10646,3232281142,3353877079,49784,443,1506,TCP,0
4913,6,8.10646,3232281142,3353877079,49784,443,1416,TLSv1.2,0
4914,4,8.108391,3232281142,3353877079,49784,443,629,TLSv1.2,0
4915,6,8.108868,3232281142,3353877079,49784,443,1506,TLSv1.2,1
4916,6,8.108868,3232281142,3353877079,49784,443,1506,TCP,0
4917,6,8.108868,3232281142,3353877079,49784,443,1506,TCP,0
4918,4,8.108868,3232281142,3353877079,49784,443,1506,TCP,0
4919,4,8.108868,3232281142,3353877079,49784,443,1506,TCP,0
4920,6,8.108868,3232281142,3353877079,49784,443,1395,TLSv1.2,0
4921,6,8.109757,3232281142,3353877079,49784,443,629,TLSv1.2,0
4922,6,8.11015,3232281142,3353877079,49784,443,1506,TLSv1.2,1
4923,6,8.11015,3232281142,3353877079,49784,443,1506,TCP,0
4924,4,8.11015,3232281142,3353877079,49784,443,1506,TCP,0
4925,4,8.11015,3232281142,3353877079,49784,443,1506,TCP,0
4926,4,8.11015,3232281142,3353877079,49784,443,1506,TCP,0
4927,4,8.11015,3232281142,3353877079,49784,443,1399,TLSv1.2,0
4928,4,8.110955,3232281142,3353877079,49784,443,629,TLSv1.2,0
4929,4,8.111072,1745974801,3232281142,443,49854,1506,TLSv1.3,0
4930,6,8.111072,1745974801,3232281142,443,49854,849,TLSv1.3,1
4931,6,8.111072,399010385,3232281142,443,49838,54,TCP,0
4932,6,8.111072,580244451,3232281142,443,65449,448,TLSv1.2,1
4933,6,8.111072,3353877079,3232281142,443,49784,54,TCP,0
4934,4,8.111193,3232281142,1745974801,49854,443,54,TCP,0
4935,6,8.111292,3232281142,3353877079,49784,443,1506,TLSv1.2,1
4936,6,8.111292,3232281142,3353877079,49784,443,1506,TCP,0
4937,4,8.111292,3232281142,3353877079,49784,443,1506,TCP,0
4938,4,8.111292,3232281142,3353877079,49784,443,1506,TCP,0
4939,4,8.111292,3232281142,3353877079,49784,443,1506,TCP,0
4940,4,8.111292,3232281142,3353877079,49784,443,1414,TLSv1.2,0
4941,6,8.111809,3232281142,1745974801,49854,443,118,TLSv1.3,0
4942,4,8.111928,3232281142,1745974801,49854,443,146,TLSv1.3,1
4943,6,8.112025,3232281142,1745974801,49854,443,495,TLSv1.3,1
4944,6,8.112069,3232281142,3353877079,49784,443,629,TLSv1.2,0
4945,4,8.112412,3232281142,3353877079,49784,443,1506,TLSv1.2,1
4946,6,8.112412,3232281142,3353877079,49784,443,1506,TCP,0
4947,6,8.112412,3232281142,3353877079,49784,443,1506,TCP,0
4948,6,8.112412,3232281142,3353877079,49784,443,1506,TCP,0
4949,6,8.112412,3232281142,3353877079,49784,443,1506,TCP,0
4950,6,8.112412,3232281142,3353877079,49784,443,1438,TLSv1.2,0
4951,4,8.112587,3353877079,3232281142,443,49784,54,TCP,0
4952,4,8.112587,3353877079,3232281142,443,49784,54,TCP,0
4953,6,8.113358,3353877079,3232281142,443,49784,54,TCP,0
4954,4,8.113358,3353877079,3232281142,443,49784,96,TLSv1.2,1
4955,6,8.113358,3353877079,3232281142,443,49784,54,TCP,0
4956,4,8.113358,3353877079,3232281142,443,49784,96,TLSv1.2,1
4957,4,8.113358,3353877079,3232281142,443,49784,54,TCP,0
4958,4,8.113429,3232281142,3353877079,49784,443,54,TCP,0
4959,6,8.115248,3353877079,3232281142,443,49784,54,TCP,0
4960,4,8.115248,3353877079,3232281142,443,49784,54,TCP,0
4961,4,8.115248,3353877079,3232281142,443,49784,54,TCP,0
4962,4,8.115248,3353877079,3232281142,443,49784,54,TCP,0
4963,4,8.117044,3353877079,3232281142,443,49784,96,TLSv1.2,1
4964,6,8.117044,3353877079,3232281142,443,49784,96,TLSv1.2,1
4965,4,8.117044,3353877079,3232281142,443,49784,166,TLSv1.2,1
4966,4,8.117044,3353877079,3232281142,443,49784,54,TCP,0
4967,4,8.117107,3232281142,3353877079,49784,443,54,TCP,0
4968,4,8.118474,3232281142,34844715,49824,443,650,TLSv1.3,0
4969,4,8.118736,3353877079,3232281142,443,49784,54,TCP,0
4970,4,8.118736,3353877079,3232281142,443,49784,96,TLSv1.2,1
4971,6,8.11881,3232281142,3353877079,49784,443,54,TCP,0
4972,4,8.118997,3232281142,34844715,49824,443,1244,TLSv1.3,0
4973,4,8.119982,1745974801,3232281142,443,49854,54,TCP,0
4974,4,8.119982,1745974801,3232281142,443,49854,575,TLSv1.3,0
4975,4,8.120165,3232281142,1745974801,49854,443,85,TLSv1.3,1
4976,6,8.123959,34844715,3232281142,443,49824,54,TCP,0
4977,6,8.128196,1745974801,3232281142,443,49854,54,TCP,0
4978,6,8.129343,3353877079,3232281142,443,49784,142,TLSv1.2,1
4979,4,8.139731,1745974801,3232281142,443,49854,713,TLSv1.3,1
4980,6,8.142869,1745974801,3232281142,443,49854,1445,TLSv1.3,1
4981,4,8.142869,1745974801,3232281142,443,49854,1506,TLSv1.3,1
4982,4,8.142869,1745974801,3232281142,443,49854,1384,TLSv1.3,1
4983,4,8.142869,1745974801,3232281142,443,49854,1506,TLSv1.3,1
4984,6,8.142869,1745974801,3232281142,443,49854,1506,TLSv1.3,1
4985,4,8.142869,1745974801,3232281142,443,49854,1506,TLSv1.3,1
